Item Name,Category,Visibility,Shipping Enabled,Description,Option 1 Name,Option 1 Value,Option 2 Name,Option 2 Value,SKU,Price,Original Variation ID
BONSAID “Rooted Resilience” Hoodie – Premium Print,,visible,Y,"Find calm and strength in every layer with the BONSAID “Rooted Resilience” Hoodie — a design that honors growth through grounded roots and mindful balance. Featuring a vivid DTFlex print of the BONSAID bonsai tree growing from Idaho stone, this hoodie blends art, nature, and identity into a wearable statement piece. Crafted for durability and comfort, it’s soft on the inside, structured on the outside, making it perfect for creative work, chill days, or your next forest walk. Details: High-quality Direct-to-Film (DTFlex) print — rich colors, durable through washes Medium-heavy cotton blend for warmth and structure Spacious front pocket & soft brushed lining Double-stitched seams for lasting wear Unisex fit — comfortable, relaxed, and true to size Available in multiple colorways (tan, forest green, charcoal, sand, and more) Each BONSAID hoodie represents patience, resilience, and the art of growth — reminding you to stay rooted, even when you bend.",Color,Bone,Size,3XL,68F80CD7E2481_20289,52.0,TNDNG2EZ76GY2KQQTBM2OBA7
BONSAID “Rooted Resilience” Hoodie – Premium Print,,visible,Y,"Find calm and strength in every layer with the BONSAID “Rooted Resilience” Hoodie — a design that honors growth through grounded roots and mindful balance. Featuring a vivid DTFlex print of the BONSAID bonsai tree growing from Idaho stone, this hoodie blends art, nature, and identity into a wearable statement piece. Crafted for durability and comfort, it’s soft on the inside, structured on the outside, making it perfect for creative work, chill days, or your next forest walk. Details: High-quality Direct-to-Film (DTFlex) print — rich colors, durable through washes Medium-heavy cotton blend for warmth and structure Spacious front pocket & soft brushed lining Double-stitched seams for lasting wear Unisex fit — comfortable, relaxed, and true to size Available in multiple colorways (tan, forest green, charcoal, sand, and more) Each BONSAID hoodie represents patience, resilience, and the art of growth — reminding you to stay rooted, even when you bend.",Color,Carbon Grey,Size,S,68F80CD7E2481_10784,47.0,MIMNRYV53YGJ6DN3ZKYMH4IK
BONSAID “Rooted Resilience” Hoodie – Premium Print,,visible,Y,"Find calm and strength in every layer with the BONSAID “Rooted Resilience” Hoodie — a design that honors growth through grounded roots and mindful balance. Featuring a vivid DTFlex print of the BONSAID bonsai tree growing from Idaho stone, this hoodie blends art, nature, and identity into a wearable statement piece. Crafted for durability and comfort, it’s soft on the inside, structured on the outside, making it perfect for creative work, chill days, or your next forest walk. Details: High-quality Direct-to-Film (DTFlex) print — rich colors, durable through washes Medium-heavy cotton blend for warmth and structure Spacious front pocket & soft brushed lining Double-stitched seams for lasting wear Unisex fit — comfortable, relaxed, and true to size Available in multiple colorways (tan, forest green, charcoal, sand, and more) Each BONSAID hoodie represents patience, resilience, and the art of growth — reminding you to stay rooted, even when you bend.",Color,Carbon Grey,Size,M,68F80CD7E2481_10785,48.0,QZ2MEYQTRF5DO6NNN2HHVOZE
BONSAID “Rooted Resilience” Hoodie – Premium Print,,visible,Y,"Find calm and strength in every layer with the BONSAID “Rooted Resilience” Hoodie — a design that honors growth through grounded roots and mindful balance. Featuring a vivid DTFlex print of the BONSAID bonsai tree growing from Idaho stone, this hoodie blends art, nature, and identity into a wearable statement piece. Crafted for durability and comfort, it’s soft on the inside, structured on the outside, making it perfect for creative work, chill days, or your next forest walk. Details: High-quality Direct-to-Film (DTFlex) print — rich colors, durable through washes Medium-heavy cotton blend for warmth and structure Spacious front pocket & soft brushed lining Double-stitched seams for lasting wear Unisex fit — comfortable, relaxed, and true to size Available in multiple colorways (tan, forest green, charcoal, sand, and more) Each BONSAID hoodie represents patience, resilience, and the art of growth — reminding you to stay rooted, even when you bend.",Color,Carbon Grey,Size,L,68F80CD7E2481_10786,49.0,NUSJM7PCEJYJRV47N3QGO3ZW
BONSAID “Rooted Resilience” Hoodie – Premium Print,,visible,Y,"Find calm and strength in every layer with the BONSAID “Rooted Resilience” Hoodie — a design that honors growth through grounded roots and mindful balance. Featuring a vivid DTFlex print of the BONSAID bonsai tree growing from Idaho stone, this hoodie blends art, nature, and identity into a wearable statement piece. Crafted for durability and comfort, it’s soft on the inside, structured on the outside, making it perfect for creative work, chill days, or your next forest walk. Details: High-quality Direct-to-Film (DTFlex) print — rich colors, durable through washes Medium-heavy cotton blend for warmth and structure Spacious front pocket & soft brushed lining Double-stitched seams for lasting wear Unisex fit — comfortable, relaxed, and true to size Available in multiple colorways (tan, forest green, charcoal, sand, and more) Each BONSAID hoodie represents patience, resilience, and the art of growth — reminding you to stay rooted, even when you bend.",Color,Carbon Grey,Size,XL,68F80CD7E2481_10787,50.0,O3HDDTNOIQFD4HEGZ443T47I
BONSAID “Rooted Resilience” Hoodie – Premium Print,,visible,Y,"Find calm and strength in every layer with the BONSAID “Rooted Resilience” Hoodie — a design that honors growth through grounded roots and mindful balance. Featuring a vivid DTFlex print of the BONSAID bonsai tree growing from Idaho stone, this hoodie blends art, nature, and identity into a wearable statement piece. Crafted for durability and comfort, it’s soft on the inside, structured on the outside, making it perfect for creative work, chill days, or your next forest walk. Details: High-quality Direct-to-Film (DTFlex) print — rich colors, durable through washes Medium-heavy cotton blend for warmth and structure Spacious front pocket & soft brushed lining Double-stitched seams for lasting wear Unisex fit — comfortable, relaxed, and true to size Available in multiple colorways (tan, forest green, charcoal, sand, and more) Each BONSAID hoodie represents patience, resilience, and the art of growth — reminding you to stay rooted, even when you bend.",Color,Carbon Grey,Size,2XL,68F80CD7E2481_10788,51.0,5LAKQ4BW42YWPDKG7NWN3FPM
BONSAID “Rooted Resilience” Hoodie – Premium Print,,visible,Y,"Find calm and strength in every layer with the BONSAID “Rooted Resilience” Hoodie — a design that honors growth through grounded roots and mindful balance. Featuring a vivid DTFlex print of the BONSAID bonsai tree growing from Idaho stone, this hoodie blends art, nature, and identity into a wearable statement piece. Crafted for durability and comfort, it’s soft on the inside, structured on the outside, making it perfect for creative work, chill days, or your next forest walk. Details: High-quality Direct-to-Film (DTFlex) print — rich colors, durable through washes Medium-heavy cotton blend for warmth and structure Spacious front pocket & soft brushed lining Double-stitched seams for lasting wear Unisex fit — comfortable, relaxed, and true to size Available in multiple colorways (tan, forest green, charcoal, sand, and more) Each BONSAID hoodie represents patience, resilience, and the art of growth — reminding you to stay rooted, even when you bend.",Color,Carbon Grey,Size,3XL,68F80CD7E2481_13420,52.0,YSLCD226SR7A3N6BUPBKHDPX
BONSAID “Rooted Resilience” Hoodie – Premium Print,,visible,Y,"Find calm and strength in every layer with the BONSAID “Rooted Resilience” Hoodie — a design that honors growth through grounded roots and mindful balance. Featuring a vivid DTFlex print of the BONSAID bonsai tree growing from Idaho stone, this hoodie blends art, nature, and identity into a wearable statement piece. Crafted for durability and comfort, it’s soft on the inside, structured on the outside, making it perfect for creative work, chill days, or your next forest walk. Details: High-quality Direct-to-Film (DTFlex) print — rich colors, durable through washes Medium-heavy cotton blend for warmth and structure Spacious front pocket & soft brushed lining Double-stitched seams for lasting wear Unisex fit — comfortable, relaxed, and true to size Available in multiple colorways (tan, forest green, charcoal, sand, and more) Each BONSAID hoodie represents patience, resilience, and the art of growth — reminding you to stay rooted, even when you bend.",Color,Charcoal Heather,Size,S,68F80CD7E2481_11481,47.0,FURAAYZPT2TJLLG2SAUHHKX3
BONSAID “Rooted Resilience” Hoodie – Premium Print,,visible,Y,"Find calm and strength in every layer with the BONSAID “Rooted Resilience” Hoodie — a design that honors growth through grounded roots and mindful balance. Featuring a vivid DTFlex print of the BONSAID bonsai tree growing from Idaho stone, this hoodie blends art, nature, and identity into a wearable statement piece. Crafted for durability and comfort, it’s soft on the inside, structured on the outside, making it perfect for creative work, chill days, or your next forest walk. Details: High-quality Direct-to-Film (DTFlex) print — rich colors, durable through washes Medium-heavy cotton blend for warmth and structure Spacious front pocket & soft brushed lining Double-stitched seams for lasting wear Unisex fit — comfortable, relaxed, and true to size Available in multiple colorways (tan, forest green, charcoal, sand, and more) Each BONSAID hoodie represents patience, resilience, and the art of growth — reminding you to stay rooted, even when you bend.",Color,Charcoal Heather,Size,M,68F80CD7E2481_11482,48.0,N46I25JUMCAVLPUINFI4N4BA
BONSAID “Rooted Resilience” Hoodie – Premium Print,,visible,Y,"Find calm and strength in every layer with the BONSAID “Rooted Resilience” Hoodie — a design that honors growth through grounded roots and mindful balance. Featuring a vivid DTFlex print of the BONSAID bonsai tree growing from Idaho stone, this hoodie blends art, nature, and identity into a wearable statement piece. Crafted for durability and comfort, it’s soft on the inside, structured on the outside, making it perfect for creative work, chill days, or your next forest walk. Details: High-quality Direct-to-Film (DTFlex) print — rich colors, durable through washes Medium-heavy cotton blend for warmth and structure Spacious front pocket & soft brushed lining Double-stitched seams for lasting wear Unisex fit — comfortable, relaxed, and true to size Available in multiple colorways (tan, forest green, charcoal, sand, and more) Each BONSAID hoodie represents patience, resilience, and the art of growth — reminding you to stay rooted, even when you bend.",Color,Charcoal Heather,Size,L,68F80CD7E2481_11483,49.0,EP3QSKNL4P4ZNWJAWG2IKKBA
BONSAID “Rooted Resilience” Hoodie – Premium Print,,visible,Y,"Find calm and strength in every layer with the BONSAID “Rooted Resilience” Hoodie — a design that honors growth through grounded roots and mindful balance. Featuring a vivid DTFlex print of the BONSAID bonsai tree growing from Idaho stone, this hoodie blends art, nature, and identity into a wearable statement piece. Crafted for durability and comfort, it’s soft on the inside, structured on the outside, making it perfect for creative work, chill days, or your next forest walk. Details: High-quality Direct-to-Film (DTFlex) print — rich colors, durable through washes Medium-heavy cotton blend for warmth and structure Spacious front pocket & soft brushed lining Double-stitched seams for lasting wear Unisex fit — comfortable, relaxed, and true to size Available in multiple colorways (tan, forest green, charcoal, sand, and more) Each BONSAID hoodie represents patience, resilience, and the art of growth — reminding you to stay rooted, even when you bend.",Color,Charcoal Heather,Size,XL,68F80CD7E2481_11484,50.0,CZ5HJSJGMHSYCZE7AVYVBF6I
